id,metro_region,lat,long
RO/TAS,Tasnad,47.483334,22.583334
RO/TCC,Tecuci,45.866665,27.416666
RO/TEU,Teius,46.2,23.683332
RO/TON,Teleorman,44.066666,25.15
RO/TGA,Teregova,45.15,22.283333
RO/TET,Tetchea,47.05,22.316668
RO/TIC,Ticleni,44.883335,23.383333
RO/TFT,Tifesti,45.85,27.1
RO/TIG,Tiganesti,46.616665,22.416666
RO/TAD,Tileagd,47.066666,22.2
RO/TMT,Timisesti,47.233334,26.55
RO/6BT,Tincabesti,44.683334,26.083334
RO/TIN,Tintesti,45.066666,26.866667
RO/TJU,Tîrgu Jiu,45.05,23.283333
RO/RGU,Tîrgu Lapus,47.45,23.866667
RO/TIR,Tirgu Mures,46.516666,24.516666
RO/TIT,Titu,44.65,25.533333
RO/TOH,Tohani,45.066666,26.433332
RO/TOI,Tomesti,47.116665,27.683332
RO/TNI,"Tonesti, Olt",44.8,24.416666
RO/TPL,Topolog,44.883335,28.366667
RO/TTI,Totesti,45.566666,22.883333
RO/TRA,Traisteni,45.35,25.716667
RO/TCE,Tulcea,45.183334,28.8
RO/TGH,Tulghes,46.95,25.766666
RO/TUN,Tunari,44.55,26.15
RO/TDA,Turda,46.566666,23.783333
RO/TUC,Tureac,47.216667,24.766666
RO/TR5,Tureni,46.616665,23.7
RO/TUR,Turnu,46.25,21.116667
RO/TUM,Turnu Magurele,43.75,24.883333
RO/TRO,Turnu Rosu,45.616665,24.3
RO/TUT,Turturesti,45.116665,26.633333
RO/ULM,Ulmeni,45.066666,26.65
RO/ULI,Ulmi,44.9,25.5
RO/UN7,Ungheni,46.483334,24.466667
RO/URA,Unirea,46.4,23.8
RO/ULT,Urlati,44.983334,26.233334
RO/UTW,Utvin,45.716667,21.133333
RO/VRI,"Vacaresti, Dimbovita",44.85,25.483334
RO/VIZ,Vadu Izei,47.883335,23.95
RO/VDP,Vadu Pasii,45.166668,26.9
RO/RZX,Vaduri,46.916668,26.233334
RO/VAD,Valea Adanca,48.0,28.833334
RO/VAL,Valea Lunga,46.116665,24.033333
RO/VUI,Valea Lupului,47.183334,27.483334
RO/VMP,Valea Mare Podgoria,44.883335,24.9
RO/VDM,Valenii de Munte,45.183334,26.05
RO/TRI,Vanatori,44.233334,22.916666
RO/VTR,Vanatori Neamt,47.2,26.316668
RO/VMA,Vanatorii-Mari,44.483334,25.533333
RO/VAO,Varsolt,47.2,22.916666
RO/VLI,Vaslui,46.633335,27.733334
RO/VDO,Vatra Dornei,47.35,25.366667
RO/VER,Vernesti,45.2,24.616667
RO/VD3,Vicovu de Sus,47.933334,25.683332
RO/RZB,Victoria,45.733334,24.683332
RO/VDE,Videle,44.283333,25.533333
RO/VDR,"Vidra, Vrancea",45.916668,26.9
RO/VIN,Vinga,46.016666,21.366667
RO/VRA,Virtescoiu,45.733334,27.083334
RO/VDS,Viseu de Sus,47.7,24.416666
RO/VDI,Vladesti,45.116665,24.3
RO/VEU,Vladimirescu,46.15,21.4
RO/VLA,Vlahita,46.35,25.516666
RO/VNI,Voinesti,44.983334,26.6
RO/VOI,Voiniceni,46.616665,24.533333
RO/VTG,Voiteg,45.466667,21.233334
RO/VAR,Voluntari,44.483334,26.183332
RO/VOL,Voluntari,44.466667,26.133333
RO/VUL,Vulcan,45.383335,23.266666
RO/ZAU,Zalau,47.2,23.05
RO/ZAR,Zarnesti,45.566666,25.35
RO/ZIC,Zimnicea,43.65,25.35
RO/ZTA,Zlatna,46.116665,23.216667
RS/ADA,Ada,45.783333,20.15
RS/ALK,Aleksandrovac,42.483334,21.9
RS/ALE,Aleksinac,43.55,21.7
RS/APT,Apatin,45.666668,18.983334
RS/ALC,Arandjelovac,44.3,20.566668
RS/ARJ,Arilje,43.75,20.083334
RS/BAB,Babusnica,43.05,22.4
RS/BPA,Backa Palanka,45.25,19.383333
RS/BTO,Backa Topola,45.8,19.633333
RS/BJK,Backi Jarak,45.366665,19.866667
RS/BAC,Backi Petrovac,45.35,19.583334
RS/SZB,Banatski Karlovac,45.033333,21.0
RS/BKJ,Banatsko Karadjordjevo,45.583332,20.55
RS/BVS,Banatsko Veliko Selo,45.816666,20.583334
RS/BSA,Baracka,46.35,18.85
RS/BRC,Baric,44.65,20.25
RS/BTJ,Batajnica,44.9,20.266666
RS/BAO,Batocina,44.15,21.066668
RS/BAT,Batote,43.3,21.1
RS/BEC,Becej,45.616665,20.033333
RS/BEG,Belgrade (Beograd),44.816666,20.466667
RS/BCN,Beocin,45.2,19.716667
RS/BZD,Bezdam,45.85,18.916666
RS/BLC,Blace,43.283333,21.283333
RS/BVO,Bogojevo,45.516666,19.116667
RS/BVC,Boljevac,43.833332,21.966667
RS/BOR,Bor,44.116665,22.1
RS/BOI,Bosilegrad,42.483334,22.466667
RS/BOS,Bosnjane,43.65,21.35
RS/4SN,Bresnica,43.866665,20.583334
RS/B5R,Brodarevo,43.216667,19.716667
RS/BRS,Brus,43.383335,21.033333
RS/BUJ,Bujanovac,42.45,21.766666
RS/CAC,Cacak,43.883335,20.333334
RS/CJA,Cajetina,43.75,19.716667
RS/CBO,Camp Bondsteel,42.333332,21.283333
RS/CMI,Camp Monteith,42.466667,21.466667
RS/CTV,Cantavir,45.916668,19.766666
RS/CVA,Celarevo,45.266666,19.516666
RS/CTA,Centa,45.1,20.383333
RS/CVC,Cerevic,45.216667,19.65
RS/CIC,Cicevac,43.716667,21.433332
RS/SZF,Crvenka,45.65,19.45
RS/CUP,Cuprija,43.933334,21.383333
RS/CRG,Curug,45.466667,20.066668
RS/DKV,Dakovica,42.383335,20.433332
RS/DES,Despotovo,45.45,19.216667
RS/DIM,Dimitrovgrad,43.0,22.766666
RS/DOB,Dobanovci,44.816666,20.216667
RS/DVC,Doljevac,43.2,21.833334
RS/DMC,Donji Milanovac,44.466667,22.116667
RS/DZC,Drazevac,44.566666,20.216667
RS/ELE,Elemir,45.433334,20.283333
RS/FZJ,Ferizaj,42.366665,21.166666
RS/FTG,Futog,45.233334,19.716667
RS/GNJ,Gnjilane,42.466667,21.45
RS/GMI,Gornji Milanovac,44.033333,20.45
RS/GKA,Grocka,44.666668,20.716667
RS/GRU,Gruza,43.9,20.766666
RS/HGO,Horgos,46.15,19.966667
RS/HRT,Hrtkovci,44.883335,19.766666
RS/IND,Indija,45.05,20.083334
RS/IRI,Irig,45.1,19.85
RS/IVA,Ivanjica,43.566666,20.216667
RS/JAG,Jagodina,43.966667,21.25
RS/JCA,Jelenca,44.716667,19.733334
RS/KJA,Kanjiza,46.066666,20.05
RS/KAY,Kikinda,45.816666,20.45
RS/KDV,Kladovo,44.616665,22.616667
RS/KNC,Knic,43.916668,20.716667
RS/KVC,Knjazevac,43.566666,22.25
RS/KCJ,Koceljeva,44.466667,19.816668
RS/KPJ,Kosovo Polje (Fushë Kosove),42.633335,21.083334
RS/MIT,Kosovska Mitrovica,42.866665,20.866667
RS/KTC,Kostolac,44.683334,21.15
RS/KVJ,Kovilj,45.233334,20.016666
RS/KOV,Kovin,44.75,20.983334
RS/KGV,Kragujevac,44.016666,20.916666
RS/KRA,Kraljevo,43.733334,20.683332
RS/KJV,Krnjesevci,44.883335,20.133333
RS/KRJ,Krnjevo,44.666668,21.766666
RS/KRU,Krusevac,43.566666,21.333334
RS/KUC,Kucevo,44.483334,21.666666
RS/KMA,Kursumlija,43.133335,21.266666
RS/LAC,Lacarak,45.0,19.566668
RS/LPO,Lapovo,44.183334,21.083334
RS/LBE,Lebane,42.916668,21.733334
RS/LDC,Ledinci,45.2,19.8
RS/LVC,Leskovac,42.983334,21.95
RS/LTE,Lestane,44.716667,20.566668
RS/LIP,Lipljan,42.516666,21.133333
RS/LJG,Ljig,44.216667,20.233334
RS/LOZ,Loznica,44.533333,19.216667
RS/LZO,Lozovik,44.466667,21.1
RS/LUC,Lucani,43.85,20.133333
RS/AW2,Mackov Kamen,44.316666,18.283333
RS/MMO,Mala Mostanica,44.633335,20.3
RS/SZC,Mali Zvornik,44.383335,19.1
RS/MAR,Markovac,45.15,21.466667
RS/MLI,Melenci,45.516666,20.316668
RS/MSA,Merosina,43.266666,21.716667
RS/MSD,Mesarci,44.6,19.916666
RS/MON,Mionica,44.25,20.066668
RS/MSC,Misicevo,45.983334,19.483334
RS/MNC,Mladenovac,44.433334,20.683332
RS/MOL,Mol,45.75,20.116667
RS/MJI,Mrcajevci,43.883335,20.533333
RS/NEG,Negotin,44.216667,22.516666
RS/NEM,Nemenikuce,44.483334,20.583334
RS/INI,Nis,43.316666,21.9
RS/NOV,Nova Crnja,45.666668,20.6
RS/NPA,Nova Pazova,44.933334,20.233334
RS/NVR,Nova Varos,43.45,19.8
RS/NBD,Novi Beograd,44.8,20.416666
RS/N4K,Novi Knezevac,46.05,20.1
RS/NVP,Novi Pazar,43.133335,20.5
RS/NVS,Novi Sad,45.266666,19.833334
RS/NSL,Novi Slankamen,45.116665,20.233334
RS/NOO,Novo Milosevo,45.716667,20.3
RS/NOS,Novo Selo,42.716667,20.316668
RS/ONC,Obrenovac,44.65,20.2
RS/SZA,Orahovac,42.383335,20.65
RS/PLC,Palic,46.116665,19.75
RS/PYJ,Pancevo,44.866665,20.666666
RS/SZH,Paracin,43.85,21.4
RS/PCN,Parain,43.866665,21.4
RS/PCC,Pecinci,44.9,19.95
RS/PNM,Petrovac Na Mlavi,44.366665,21.416666
RS/POV,Petrovaradin,45.233334,19.866667
RS/PIR,Pirot,43.15,22.583334
RS/PLA,Plandiste,45.216667,21.116667
RS/SSP,Pojate,43.733334,21.45
RS/POP,Popovac,43.9,21.5
RS/ZZP,Pozarevac,44.6,21.166666
RS/POZ,Pozega,43.833332,20.033333
RS/PHO,Prahovo,44.283333,22.583334
RS/PRS,Presevo,42.3,21.633333
RS/PRJ,Priboj,43.583332,19.516666
RS/PRI,Prijepolje,43.383335,19.633333
RS/PRN,Pristina,42.666668,21.166666
RS/PRZ,Prizren,42.2,20.75
RS/PRO,Prokuplje,43.233334,21.583334
RS/RAS,Raska,43.283333,20.6
RS/RPJ,Ripanj,44.633335,20.516666
RS/RUM,Ruma,45.0,19.816668
RS/SAB,Sabac,44.75,19.683332
RS/SAL,Salakovac,44.55,20.316668
RS/S3L,Selenca,45.4,19.283333
RS/SEN,Senta,45.916668,20.066668
RS/SEV,Sevojno,43.833332,19.883333
RS/SID,Sid,45.116665,19.216667
RS/SIM,Simanovci,44.866665,20.083334
RS/SCV,Simicevo,44.383335,21.2
RS/SRG,Sirig,45.433334,19.8
RS/SIR,Sirogojno,43.683334,19.883333
RS/SMO,Smederevo,44.65,20.916666
RS/SZE,Smederevska Palanka,44.35,20.95
RS/SOM,Sombor,45.766666,19.1
RS/SCA,Sremcica,44.666668,20.383333
RS/SRM,Sremska Mitrovica,44.966667,19.6
RS/SKA,Sremski Karlovci,45.2,19.933332
RS/SPA,Stara Pazova,44.983334,20.15
RS/STZ,Strezimirovci,42.783333,22.433332
RS/SUB,Subotica,46.1,19.666666
RS/SOT,Subotiste,44.833332,19.95
RS/SCN,Surcin,44.8,20.283333
RS/SUR,Surdulica,42.683334,22.166666
RS/SNC,Svilajnac,44.233334,21.166666
RS/SVR,Svrljig,43.416668,22.116667
RS/TEM,Temerin,45.4,19.883333
RS/TPP,Topola,44.833332,20.65
RS/TJV,Tresnjevac,44.083332,18.9
RS/UBS,Ub,44.45,20.066668
RS/SZD,Urosevac,42.366665,21.15
RS/UZC,Uzice,43.85,19.833334
RS/UZO,Uzovnica,44.233334,19.35
RS/VLJ,Valjevo,44.266666,19.883333
RS/VGS,Veliko Gradiste,44.75,21.5
RS/VS4,Veternik,45.25,19.75
RS/VTA,Vitina,42.316666,21.35
RS/VH8,Vladicin Han,42.7,22.05
RS/VDR,Vladimirovac,45.016666,20.883333
RS/VLA,Vlasotince,42.95,22.116667
RS/VOG,Voganj,45.0,19.75
RS/VRA,Vranje,42.55,21.9
RS/VRB,Vrbas,45.566666,19.65
RS/VJB,Vrnjacka Banja,43.616665,20.9
RS/VRS,Vrsac,45.116665,21.3
RS/ZAJ,Zajecar,43.9,22.283333
RS/ZAT,Zatonje,44.616665,21.183332
RS/ZEM,Zemun,44.833332,20.4
RS/SZI,Zitiste,45.483334,20.533333
RS/ZMA,Zmajevo,45.75,20.133333
RS/ZRN,Zrenjanin,45.383335,20.366667
RS/ZVE,Zvecan,42.9,20.833334
RU/ABA,Abakan,53.7,91.416664
RU/ABD,Abdulino,53.7,53.666668
RU/ABK,Abinsk,44.866665,38.15
RU/AKH,Akhtirski,44.833332,38.283333
RU/AKS,Aksay,47.25,39.883335
RU/ALV,Aleksandrov,56.4,38.733334
RU/AAD,Aleksandrov (Alexandrov),56.383335,38.616665
RU/SAK,Aleksandrovsk-Sakhalinskiy,50.9,142.15
RU/ALX,Alekseyevka,50.633335,38.7
RU/ALE,Aleysk,52.483334,82.76667
RU/ABC,Ambarchik,69.61667,162.3
RU/AMV,Amderma,69.76667,61.666668
RU/AMU,Amursk,50.216667,136.9
RU/AGK,Angarsk,52.533333,103.88333
RU/APS,Apsheronsk,44.45,39.716667
RU/ADT,Ardatov,55.233334,43.1
RU/AHK,Arkhangel'skoye,44.6,44.1
RU/AVR,Armavir,44.966667,41.133335
RU/ARS,Arsenyev,44.283333,133.28334
RU/ATM,Artëm,43.366665,132.18333
RU/ART,Artjom,43.65,132.31667
RU/ASB,Asbest,57.016666,61.466667
RU/SAA,Atkarsk,51.866665,45.0
RU/AVD,Avtoremzavod,54.75,31.683332
RU/BGV,Bagaevskaya,47.316666,40.383335
RU/BAK,Baksan,43.7,43.516666
RU/BLK,Balakhna,56.483334,43.616665
RU/BLN,Balakhnya,56.8,105.816666
RU/BKV,Balakirevo,56.5,38.833332
RU/BLA,Balashikha,55.8,37.95
RU/BAL,Balobanovo,55.85,38.233334
RU/ZCA,Balozhi,58.366665,31.883333
RU/QSK,Baskan,55.65,50.833332
RU/BAT,Bataysk,47.166668,39.733334
RU/BZK,Bazaikha,55.966667,92.78333
RU/BKT,Belaya Kalitva,48.166668,40.783333
RU/BEK,Belorechensk,44.766666,39.866665
RU/OVO,Belousovo,55.083332,36.65
RU/BVO,Belovo,54.4,86.28333
RU/EYK,Beloyarsky,63.683334,66.683334
RU/BRD,Berdsk,54.75,83.1
RU/BRZ,Berezniki,59.4,56.783333
RU/EZV,Berezovo,65.916664,65.166664
RU/BEE,Berezovskiy,54.016666,120.166664
RU/BSN,Beslan,43.166668,44.533333
RU/BSY,Bessergenevskaya,47.4,40.316666
RU/BLG,Blagoveshchensk,50.266666,127.51667
RU/BGD,Bogdanovich,56.766666,62.033333
RU/BOG,Bogdanovo,51.933334,39.2
RU/BGK,Boksitogorsk,59.466667,33.85
RU/BOV,Bolshaya Vishera,58.9,32.083332
RU/BKN,Bolshoy Kamen,62.45,66.23333
RU/BRN,Bor,56.583332,44.116665
RU/BOR,Borisova,57.016666,106.23333
RU/T5V,Borisovka,58.516666,35.566666
RU/BRV,Borovichi,58.283333,31.766666
RU/BVC,Borovichi,58.383335,33.9
RU/BOS,Boshnyakovo,49.65,142.16667
RU/BNK,Bronka Port,59.916668,29.666666
RU/BRO,Bronnitsy,55.416668,38.25
RU/BRY,Bryansk,53.25,34.416668
RU/BDN,Budënnovsk,44.783333,44.15
RU/OLB,Bukhta Ol'ga,54.55,161.11667
RU/BBR,Buturlinovka,50.816666,40.6
RU/BUZ,Buzuluk,52.766666,52.25
RU/CHA,Chamgu,50.933334,143.6
RU/CHZ,Chamzinka,54.4,45.783333
RU/CAI,Chaykovskiy,56.783333,54.15
RU/CHB,Chebarkul',54.966667,60.366665
RU/CSY,Cheboksary,56.133335,47.233334
RU/CKV,Chekhov,55.133335,37.466667
RU/CHM,Chemashi,63.033333,65.183334
RU/CKK,Cherkessk,44.283333,42.05
RU/CHG,Chernaya Gryaz',55.966667,37.316666
RU/CHK,Chernyakhovsk,54.633335,21.816668
RU/CYO,Chërnyy Otrog,51.883335,56.0
RU/CHL,Chistopol,55.35,50.633335
RU/CTA,Chita,55.716667,49.9
RU/CHD,Chudovo,59.116665,31.666666
RU/CSK,Chunskiy,56.083332,99.65
RU/CHY,Chusovoy,58.283333,57.816666
RU/CHU,Chuya,59.266666,112.433334
RU/CPC,Cpc Terminal,44.666668,37.65
RU/DAZ,Dalzavod,43.1,131.91667
RU/DKV,Dankov,53.25,39.133335
RU/DVO,Davidovo,55.583332,38.916668
RU/DHA,Derbeshkinskiy,55.866665,53.5
RU/DKS,Dikson,73.5,80.5
RU/DMT,Dimitrovgrad,54.216667,49.583332
RU/DIN,Dinskaya,45.2,39.216667
RU/DTV,Dmitrov,56.35,37.516666
RU/DOL,Dolgoprudniy,55.933334,37.5
RU/DME,Domodedovo Apt/Moscow,55.416668,37.866665
RU/DDK,Dondukovskaya,44.883335,40.366665
RU/RZA,Donetsk,48.333332,39.95
RU/DRH,Dorohova,36.433334,55.55
RU/DKO,Dorokhovo,55.55,36.366665
RU/DRU,Druzhniy,56.15,43.9
RU/DUB,Dubna,56.75,37.133335
RU/DBK,Dubovka,49.05,44.816666
RU/DBO,Dubrovo,58.6,28.266666
RU/DYA,Dyad'kovo,56.466667,37.45
RU/DZE,Dzerzhinsk,56.233334,43.466667
RU/YEK,Ekaterinburg (Yekaterinburg),56.85,60.6
RU/EKY,Ekaterinovka,50.833332,39.666668
RU/EKO,Ekonomiya,64.7,40.633335
RU/ELG,Elektrogorsk,55.883335,38.783333
RU/ENE,Enem,44.916668,38.9
RU/POK,Engels,51.5,46.116665
RU/ETL,Ertil',51.833332,40.8
RU/ESI,Esipovo,56.6,37.6
RU/FED,Fëdorovskoye,59.666668,30.533333
RU/FPT,Fish Port Terminal,43.133335,131.9
RU/FKN,Fokino,53.7,34.683334
RU/FRY,Fryazino,55.95,38.033333
RU/FUR,Furmanov,57.25,41.1
RU/GAL,Galenki,54.383335,35.45
RU/GAT,Gatchina,59.55,30.1
RU/GVY,Gavrilov-Yam,57.3,39.85
RU/GDO,Gdov,58.733334,27.8
RU/RZB,Georgievsk,44.15,43.466667
RU/GGJ,Georgiyevsk,44.15,43.483334
RU/GNK,Giaginskaya,44.866665,40.066666
RU/GGT,Gigant,46.5,41.333332
RU/GZV,Glazov,58.133335,52.65
RU/GRO,Gorelovo,59.283333,28.583334
RU/GOR,Gorkino,57.133335,41.583332
RU/GOA,Gorno Altaisk,51.95,85.95
RU/GSA,Gorskaya,60.05,29.966667
RU/GRA,Grabovo,53.366665,45.05
RU/GRY,Gryazi,52.483334,39.933334
RU/GK7,Gubakha,58.866665,57.583332
RU/GUB,Gubkin,51.266666,37.383335
RU/GKY,Gus Khrustalny,55.6,40.65
RU/GUS,Gusevka,54.85,20.083334
RU/GVS,Gusevskiy,55.666668,40.55
RU/KGV,Gvardeysk,54.65,21.066668
RU/GDN,Gverzdon',58.116665,28.366667
RU/HTG,Hatanga,71.98333,102.46667
RU/HOR,Horlovo,55.283333,38.816666
RU/IRM,Igrim,63.2,64.416664
RU/IOY,Ikryanoye,46.083332,47.733334
RU/IMM,Imeni Morozova,59.983334,31.033333
RU/IDG,Indiga,67.65,49.016666
RU/IRB,Irbit,57.683334,63.05
RU/IKJ,Isayevskoje,57.0,39.683334
RU/ISM,Ishim,56.1,69.45
RU/ISK,Iskitim,54.633335,83.28333
RU/IST,Istra,55.916668,36.866665
RU/IVO,Ivanovo,57.016666,41.0
RU/IVN,Ivanteyevka,55.966667,37.916668
RU/IZB,Izberbash,42.55,47.85
RU/KAG,Kagal'Nitskaya,46.866665,40.15
RU/KAL,Kalinets,52.183334,37.783333
RU/KLF,Kaluga,54.533333,36.283333
RU/KZY,Kaluzhskaya,44.766666,38.966667
RU/KLY,Kalyazin,57.233334,37.833332
RU/KSH,Kamensk-Shahtinskiy,48.316666,40.266666
RU/KUY,Kamensk-Ural'skiy,56.416668,61.933334
RU/KMO,Kameshkovo,56.35,41.0
RU/KAM,Kamyshin,50.1,45.4
RU/KK3,Kamyshta,55.05,89.666664
RU/KBR,Kanash,55.5,47.483334
RU/KAK,Karabulak,43.3,44.883335
RU/KAR,Karpinsk,59.75,60.0
RU/KHN,Kashin,57.35,37.6
RU/KAS,Kashira,54.833332,38.166668
RU/KSI,Kasimov,54.933334,41.4
RU/KAV,Kavalerovo,44.25,135.05
RU/KZP,Kavkaz,45.416668,36.766666
RU/KZN,Kazan,55.75,49.133335
RU/KLB,Kazinka,53.9,39.4
RU/KKA,Kaznacheevka,50.283333,37.583332
RU/KEJ,Kemerovo,55.333332,86.083336
RU/KHM,Khanty-Mansiysk,60.983334,69.0
RU/KSA,Kharasavey,71.1,66.76667
RU/KHA,Kharovsk,59.95,40.183334
RU/KTY,Khatyrka,62.066666,175.3
RU/KKI,Khimki,55.9,37.433334
RU/KHO,Kholmsk,47.05,142.05
RU/HRA,Khropunovo,57.316666,41.4
RU/KNY,Khvalynsk,52.483334,48.1
RU/KIM,Kimry,56.883335,37.366665
RU/KGS,Kingisepp,59.366665,28.616667
RU/KIK,Kirensk,57.766666,108.1
RU/KYK,Kireyevskoye,56.033333,84.083336
RU/KLV,Kirillovka,44.766666,37.716667
RU/KIR,Kirishi,59.45,32.016666
RU/KCP,Kirovo-Chepetsk,58.533333,50.033333
RU/KVS,Kirovsk,67.6,33.666668
RU/KIY,Kirovskiy,45.083332,133.5
RU/KPY,Kirovskiy,54.216667,155.81667
RU/KRZ,Kirzhach,56.15,38.866665
RU/KS2,Klimovsk,61.266666,53.616665
RU/RZC,Klimovsk,55.35,37.533333
RU/KLI,Klin,56.333332,36.7
RU/KLN,Klin,55.316666,36.333332
RU/KZA,Klyaz'ma,55.983334,37.816666
RU/KDK,Kodinsk,58.683334,99.183334
RU/KOH,Kokhma,56.916668,41.1
RU/KCG,Kol'chugino,56.3,39.35
RU/KYI,Kolguyev Island,69.083336,49.15
RU/KOL,Kolodeznyy,51.333332,39.183334
RU/KLM,Kolomna,55.066666,38.766666
RU/KVO,Kolpashevo,58.3,82.933334
RU/KLP,Kolpino,59.75,30.6
RU/KLT,Koltogorskiye,60.666668,77.46667
RU/KMR,Kommunar,59.6,30.383333
RU/KOK,Konakovo,56.7,36.783333
RU/KON,Konakovo,57.216667,33.983334
RU/KPA,Kondopoga,62.2,34.283333
RU/KNL,Konets Lug,57.15,106.916664
RU/KR9,Korenovsk,45.466667,39.45
RU/KRK,Korkino,54.883335,61.383335
RU/KAD,"Korolëv (ex Kaliningrad), Moskovskaya",55.9,37.816666
RU/KOY,Koryazhma,61.3,47.116665
RU/KST,Kostarikha,66.8,33.683334
RU/KMA,Kostomuksha,64.683334,30.816668
RU/XC2,Kotel'niki,55.633335,37.85
RU/KTN,Kotel'nikovo,47.616665,43.133335
RU/KOT,Kotel'nyy,76.0,137.93333
RU/KOV,Kovrov,56.35,41.316666
RU/KOZ,Kozelsk,54.033333,35.783333
RU/KZH,Kozhevnikovo,56.266666,83.98333
RU/KZM,Kozmino Port,42.716667,133.01666
RU/KYG,Krasnaya Glinka,53.133335,50.2
RU/KRP,Krasnaya Polyana,56.233334,51.15
RU/KMK,Krasnoarmeysk,56.1,38.133335
RU/KRS,Krasnogorsk,55.816666,37.316666
RU/KNK,Krasnokamsk,58.066666,55.733334
RU/KRN,Krasnoobsk,54.916668,82.96667
RU/RYK,Krasnoturansk,54.316666,91.55
RU/KSO,Krasnotur'insk,59.766666,60.466667
RU/KRA,Krasnoyarsk,56.016666,93.066666
RU/KSN,Krasnoyarsk,47.366665,142.53334
RU/ROO,Krasnyy Sulin,47.883335,40.716667
RU/KRY,Krasnyy Yar,55.216667,82.86667
RU/KYB,Krasnyye Barrikady,46.2,47.85
RU/KRE,Krekshino,55.583332,37.116665
RU/KRI,Krivosheino,57.333332,83.95
RU/KDT,Kronshtadt,60.0,29.766666
RU/OKR,Kronstadt,60.0,29.766666
RU/KPT,Kropotkin,45.433334,40.566666
RU/KRU,Krugloye Pole,55.65,52.166668
RU/KRT,Krutogorovo,55.016666,155.86667
RU/KYM,Krymsk,44.916668,37.966667
RU/KS3,Kstovo,56.133335,44.183334
RU/KUB,Kubekovo,56.15,98.13333
RU/KBK,Kubinka,55.583332,36.683334
RU/KLK,Kulakovo,58.1,93.76667
RU/KUR,Kureysk,58.95,111.333336
RU/KRO,Kurgan,55.433334,65.316666
RU/RZF,Kurganinsk,44.866665,40.583332
RU/BVV,Kuril'skiy Burevestnik AFB (Burevestnik AFB),44.933334,147.63333
RU/KUK,Kurkachi,56.0,49.55
RU/KU3,Kursk,51.716667,36.183334
RU/KU2,Kursk,54.566666,91.48333
RU/KUZ,Kuznetsk,53.116665,46.566666
RU/KYS,Kyshtym,55.7,60.55
RU/LAB,Labinsk,44.633335,40.733334
RU/LAH,Lakhdenpokh'ja,61.5,30.2
RU/LVR,Lavrentiya,65.583336,-171.0
RU/LDY,Lebedyan',53.0,39.15
RU/LEK,Leningradskaya,46.3,39.366665
RU/LNN,Leninogorsk,54.6,52.5
RU/L3N,Leninskiy,44.183334,43.15
RU/LNK,Lensk,60.716667,114.933334
RU/LEO,Leonova,57.333332,107.45
RU/LDG,Leshukonskoye,64.9,45.766666
RU/LES,Lesogorsk,49.433334,142.11667
RU/LSS,Lesosibirsk,58.283333,92.36667
RU/LEU,Leushinskiye,62.183334,67.183334
RU/LSI,Liski,50.966667,39.55
RU/LNO,Litkarino,55.566666,37.9
RU/LBA,Lobnya,56.0,37.466667
RU/BRK,Lomonosov,59.9,29.733334
RU/LT5,Losino,52.5,40.366665
RU/LGA,Luga,58.733334,29.833334
RU/LUG,Lugovoye,57.716667,83.8
RU/LBU,Lyubim,58.35,40.683334
RU/LYU,Lyubuchany,55.25,37.55
RU/MKR,Makarovo,57.483334,107.8
RU/MCX,Makhachkala,42.966667,47.5
RU/MAA,Mal'chevskaya,49.05,40.35
RU/MA2,Malino,55.1,38.166668
RU/MYB,Malyye Bazy,50.25,39.3
RU/MYK,Malyye Kolpani,59.533333,30.066668
RU/MDY,Mamadysh,55.7,51.383335
RU/RZD,Mamonovo,54.45,19.933332
RU/MAN,Manily,62.55,165.3
RU/MNK,Mariinsk,56.2,87.73333
RU/MYP,Mariinskiy Posad,56.1,47.716667
RU/MKP,Maykop,44.6,40.083332
RU/MAY,Mayma,52.016666,85.9
RU/NKA,Medvenka,54.25,37.7
RU/MZV,Mezhevoy,51.616665,51.633335
RU/MAS,Miass,54.983334,60.1
RU/MIK,Mikhnëvo,55.116665,37.966667
RU/MLO,Millerovo,48.916668,40.383335
RU/MSK,Mishkino,55.333332,63.883335
RU/MOG,Mogochin,57.7,83.583336
RU/MON,Molchanovo,57.6,83.8
RU/MOL,Molot,55.283333,82.28333
RU/MCG,Monchegorsk,67.933334,32.866665
RU/MOR,Morozovsk,48.35,41.816666
RU/BKA,Moscow Bykovo Airport,55.616665,38.05
RU/MOS,Moskovskaya,58.8,53.116665
RU/MOW,Moscow,55.75,37.6
RU/MRT,Mosrentgen,55.616665,37.466667
RU/M8R,Mozhga,56.45,52.216667
RU/MTS,Mtsensk,53.266666,36.55
RU/MRM,Murom,55.55,42.033333
RU/MSH,Mys Shmidta,68.88333,-179.43333435058594
RU/MYS,Myskhako,44.683334,37.75
RU/MOT,Mytishchi,55.9,37.733334
RU/NCY,Naberezhnye Chelny,55.683334,52.316666
RU/NAC,Naberezhnyye Chelny,55.75,52.416668
RU/NAL,Nalchik,43.483334,43.616665
RU/NFM,Naro-Fominsk,55.383335,36.733334
RU/ALA,Nartkala,43.55,43.85
RU/NAR,Narym,58.916668,81.583336
RU/NAV,Navlya,52.816666,34.483334
RU/NVL,Navoloki,57.45,41.95
RU/NAZ,Nazran,43.216667,44.75
RU/NBC,Nebolchi,59.116665,33.333332
RU/NFK,Neftekumsk,44.783333,44.766666
RU/NLK,Neftelensk,57.333332,107.066666
